root_id,x,y,z,t,layer
157,1.826,-6.632,-89.377,950.0,Sand
157,2.039,-5.456,-90.321,1000.0,Sand
157,2.008,-5.423,-90.458,1050.0,Sand
157,2.008,-5.423,-90.458,1100.0,Sand
157,2.008,-5.423,-90.458,1150.0,Sand
157,2.008,-5.423,-90.458,1200.0,Sand
157,2.008,-5.423,-90.458,1250.0,Sand
157,2.008,-5.423,-90.458,1300.0,Sand
157,2.008,-5.423,-90.458,1350.0,Sand
157,2.008,-5.423,-90.458,1400.0,Sand
157,2.008,-5.423,-90.458,1450.0,Sand
157,2.008,-5.423,-90.458,1500.0,Sand
157,2.008,-5.423,-90.458,1550.0,Sand
157,2.008,-5.423,-90.458,1600.0,Sand
157,2.008,-5.423,-90.458,1650.0,Sand
157,2.008,-5.423,-90.458,1700.0,Sand
157,2.008,-5.423,-90.458,1750.0,Sand
157,2.008,-5.423,-90.458,1800.0,Sand
157,2.008,-5.423,-90.458,1850.0,Sand
157,2.008,-5.423,-90.458,1900.0,Sand
157,2.008,-5.423,-90.458,1950.0,Sand
157,2.008,-5.423,-90.458,2000.0,Sand
157,2.008,-5.423,-90.458,2050.0,Sand
157,2.008,-5.423,-90.458,2100.0,Sand
157,2.008,-5.423,-90.458,2150.0,Sand
157,2.008,-5.423,-90.458,2200.0,Sand
157,2.008,-5.423,-90.458,2250.0,Sand
157,2.008,-5.423,-90.458,2300.0,Sand
157,2.008,-5.423,-90.458,2350.0,Sand
157,2.008,-5.423,-90.458,2400.0,Sand
157,2.008,-5.423,-90.458,2450.0,Sand
157,2.008,-5.423,-90.458,2500.0,Sand
157,2.008,-5.423,-90.458,2550.0,Sand
157,2.008,-5.423,-90.458,2600.0,Sand
157,2.008,-5.423,-90.458,2650.0,Sand
157,2.008,-5.423,-90.458,2700.0,Sand
157,2.008,-5.423,-90.458,2750.0,Sand
157,2.008,-5.423,-90.458,2800.0,Sand
157,2.008,-5.423,-90.458,2850.0,Sand
157,2.008,-5.423,-90.458,2900.0,Sand
157,2.008,-5.423,-90.458,2950.0,Sand
157,2.008,-5.423,-90.458,3000.0,Sand
157,2.008,-5.423,-90.458,3050.0,Sand
157,2.008,-5.423,-90.458,3100.0,Sand
157,2.008,-5.423,-90.458,3150.0,Sand
157,2.008,-5.423,-90.458,3200.0,Sand
157,2.008,-5.423,-90.458,3250.0,Sand
157,2.008,-5.423,-90.458,3300.0,Sand
157,2.008,-5.423,-90.458,3350.0,Sand
157,2.008,-5.423,-90.458,3400.0,Sand
157,2.008,-5.423,-90.458,3450.0,Sand
157,2.008,-5.423,-90.458,3500.0,Sand
157,2.008,-5.423,-90.458,3550.0,Sand
157,2.008,-5.423,-90.458,3600.0,Sand
157,2.008,-5.423,-90.458,3650.0,Sand
157,2.008,-5.423,-90.458,3700.0,Sand
157,2.008,-5.423,-90.458,3750.0,Sand
157,2.008,-5.423,-90.458,3800.0,Sand
157,2.008,-5.423,-90.458,3850.0,Sand
157,2.008,-5.423,-90.458,3900.0,Sand
157,2.008,-5.423,-90.458,3950.0,Sand
157,2.008,-5.423,-90.458,4000.0,Sand
157,2.008,-5.423,-90.458,4050.0,Sand
157,2.008,-5.423,-90.458,4100.0,Sand
157,2.008,-5.423,-90.458,4150.0,Sand
157,2.008,-5.423,-90.458,4200.0,Sand
157,2.008,-5.423,-90.458,4250.0,Sand
157,2.008,-5.423,-90.458,4300.0,Sand
157,2.008,-5.423,-90.458,4350.0,Sand
157,2.008,-5.423,-90.458,4400.0,Sand
157,2.008,-5.423,-90.458,4450.0,Sand
157,2.008,-5.423,-90.458,4500.0,Sand
157,2.008,-5.423,-90.458,4550.0,Sand
157,2.008,-5.423,-90.458,4600.0,Sand
157,2.008,-5.423,-90.458,4650.0,Sand
157,2.008,-5.423,-90.458,4700.0,Sand
157,2.008,-5.423,-90.458,4750.0,Sand
157,2.008,-5.423,-90.458,4800.0,Sand
157,2.008,-5.423,-90.458,4850.0,Sand
157,2.008,-5.423,-90.458,4900.0,Sand
157,2.008,-5.423,-90.458,4950.0,Sand
157,2.008,-5.423,-90.458,5000.0,Sand
158,0.013,-10.537,-61.052,950.0,Sand
158,-0.012,-10.374,-61.423,1000.0,Sand
158,-0.012,-10.374,-61.423,1050.0,Sand
158,-0.012,-10.374,-61.423,1100.0,Sand
158,-0.012,-10.374,-61.423,1150.0,Sand
158,-0.012,-10.374,-61.423,1200.0,Sand
158,-0.012,-10.374,-61.423,1250.0,Sand
158,-0.012,-10.374,-61.423,1300.0,Sand
158,-0.012,-10.374,-61.423,1350.0,Sand
158,-0.012,-10.374,-61.423,1400.0,Sand
158,-0.012,-10.374,-61.423,1450.0,Sand
158,-0.012,-10.374,-61.423,1500.0,Sand
158,-0.012,-10.374,-61.423,1550.0,Sand
158,-0.012,-10.374,-61.423,1600.0,Sand
158,-0.012,-10.374,-61.423,1650.0,Sand
158,-0.012,-10.374,-61.423,1700.0,Sand
158,-0.012,-10.374,-61.423,1750.0,Sand
158,-0.012,-10.374,-61.423,1800.0,Sand
158,-0.012,-10.374,-61.423,1850.0,Sand
158,-0.012,-10.374,-61.423,1900.0,Sand
158,-0.012,-10.374,-61.423,1950.0,Sand
158,-0.012,-10.374,-61.423,2000.0,Sand
158,-0.012,-10.374,-61.423,2050.0,Sand
158,-0.012,-10.374,-61.423,2100.0,Sand
158,-0.012,-10.374,-61.423,2150.0,Sand
158,-0.012,-10.374,-61.423,2200.0,Sand
158,-0.012,-10.374,-61.423,2250.0,Sand
158,-0.012,-10.374,-61.423,2300.0,Sand
158,-0.012,-10.374,-61.423,2350.0,Sand
158,-0.012,-10.374,-61.423,2400.0,Sand
158,-0.012,-10.374,-61.423,2450.0,Sand
158,-0.012,-10.374,-61.423,2500.0,Sand
158,-0.012,-10.374,-61.423,2550.0,Sand
158,-0.012,-10.374,-61.423,2600.0,Sand
158,-0.012,-10.374,-61.423,2650.0,Sand
158,-0.012,-10.374,-61.423,2700.0,Sand
158,-0.012,-10.374,-61.423,2750.0,Sand
158,-0.012,-10.374,-61.423,2800.0,Sand
158,-0.012,-10.374,-61.423,2850.0,Sand
158,-0.012,-10.374,-61.423,2900.0,Sand
158,-0.012,-10.374,-61.423,2950.0,Sand
158,-0.012,-10.374,-61.423,3000.0,Sand
158,-0.012,-10.374,-61.423,3050.0,Sand
158,-0.012,-10.374,-61.423,3100.0,Sand
158,-0.012,-10.374,-61.423,3150.0,Sand
158,-0.012,-10.374,-61.423,3200.0,Sand
158,-0.012,-10.374,-61.423,3250.0,Sand
158,-0.012,-10.374,-61.423,3300.0,Sand
158,-0.012,-10.374,-61.423,3350.0,Sand
158,-0.012,-10.374,-61.423,3400.0,Sand
158,-0.012,-10.374,-61.423,3450.0,Sand
158,-0.012,-10.374,-61.423,3500.0,Sand
158,-0.012,-10.374,-61.423,3550.0,Sand
158,-0.012,-10.374,-61.423,3600.0,Sand
158,-0.012,-10.374,-61.423,3650.0,Sand
158,-0.012,-10.374,-61.423,3700.0,Sand
158,-0.012,-10.374,-61.423,3750.0,Sand
158,-0.012,-10.374,-61.423,3800.0,Sand
158,-0.012,-10.374,-61.423,3850.0,Sand
158,-0.012,-10.374,-61.423,3900.0,Sand
158,-0.012,-10.374,-61.423,3950.0,Sand
158,-0.012,-10.374,-61.423,4000.0,Sand
158,-0.012,-10.374,-61.423,4050.0,Sand
158,-0.012,-10.374,-61.423,4100.0,Sand
158,-0.012,-10.374,-61.423,4150.0,Sand
158,-0.012,-10.374,-61.423,4200.0,Sand
158,-0.012,-10.374,-61.423,4250.0,Sand
158,-0.012,-10.374,-61.423,4300.0,Sand
158,-0.012,-10.374,-61.423,4350.0,Sand
158,-0.012,-10.374,-61.423,4400.0,Sand
158,-0.012,-10.374,-61.423,4450.0,Sand
158,-0.012,-10.374,-61.423,4500.0,Sand
158,-0.012,-10.374,-61.423,4550.0,Sand
158,-0.012,-10.374,-61.423,4600.0,Sand
158,-0.012,-10.374,-61.423,4650.0,Sand
158,-0.012,-10.374,-61.423,4700.0,Sand
158,-0.012,-10.374,-61.423,4750.0,Sand
158,-0.012,-10.374,-61.423,4800.0,Sand
158,-0.012,-10.374,-61.423,4850.0,Sand
158,-0.012,-10.374,-61.423,4900.0,Sand
158,-0.012,-10.374,-61.423,4950.0,Sand
158,-0.012,-10.374,-61.423,5000.0,Sand
159,-4.313,-46.889,-38.618,950.0,Loam
159,-4.246,-46.343,-38.729,1000.0,Loam
159,-4.246,-46.343,-38.729,1050.0,Loam
159,-4.246,-46.343,-38.729,1100.0,Loam
159,-4.246,-46.343,-38.729,1150.0,Loam
159,-4.246,-46.343,-38.729,1200.0,Loam
159,-4.246,-46.343,-38.729,1250.0,Loam
159,-4.246,-46.343,-38.729,1300.0,Loam
159,-4.246,-46.343,-38.729,1350.0,Loam
159,-4.246,-46.343,-38.729,1400.0,Loam
159,-4.246,-46.343,-38.729,1450.0,Loam
159,-4.246,-46.343,-38.729,1500.0,Loam
159,-4.246,-46.343,-38.729,1550.0,Loam
159,-4.246,-46.343,-38.729,1600.0,Loam
159,-4.246,-46.343,-38.729,1650.0,Loam
159,-4.246,-46.343,-38.729,1700.0,Loam
159,-4.246,-46.343,-38.729,1750.0,Loam
159,-4.246,-46.343,-38.729,1800.0,Loam
159,-4.246,-46.343,-38.729,1850.0,Loam
159,-4.246,-46.343,-38.729,1900.0,Loam
159,-4.246,-46.343,-38.729,1950.0,Loam
159,-4.246,-46.343,-38.729,2000.0,Loam
159,-4.246,-46.343,-38.729,2050.0,Loam
159,-4.246,-46.343,-38.729,2100.0,Loam
159,-4.246,-46.343,-38.729,2150.0,Loam
159,-4.246,-46.343,-38.729,2200.0,Loam
159,-4.246,-46.343,-38.729,2250.0,Loam
159,-4.246,-46.343,-38.729,2300.0,Loam
159,-4.246,-46.343,-38.729,2350.0,Loam
159,-4.246,-46.343,-38.729,2400.0,Loam
159,-4.246,-46.343,-38.729,2450.0,Loam
159,-4.246,-46.343,-38.729,2500.0,Loam
159,-4.246,-46.343,-38.729,2550.0,Loam
159,-4.246,-46.343,-38.729,2600.0,Loam
159,-4.246,-46.343,-38.729,2650.0,Loam
159,-4.246,-46.343,-38.729,2700.0,Loam
159,-4.246,-46.343,-38.729,2750.0,Loam
159,-4.246,-46.343,-38.729,2800.0,Loam
159,-4.246,-46.343,-38.729,2850.0,Loam
159,-4.246,-46.343,-38.729,2900.0,Loam
159,-4.246,-46.343,-38.729,2950.0,Loam
159,-4.246,-46.343,-38.729,3000.0,Loam
159,-4.246,-46.343,-38.729,3050.0,Loam
159,-4.246,-46.343,-38.729,3100.0,Loam
159,-4.246,-46.343,-38.729,3150.0,Loam
159,-4.246,-46.343,-38.729,3200.0,Loam
159,-4.246,-46.343,-38.729,3250.0,Loam
159,-4.246,-46.343,-38.729,3300.0,Loam
159,-4.246,-46.343,-38.729,3350.0,Loam
159,-4.246,-46.343,-38.729,3400.0,Loam
159,-4.246,-46.343,-38.729,3450.0,Loam
159,-4.246,-46.343,-38.729,3500.0,Loam
159,-4.246,-46.343,-38.729,3550.0,Loam
159,-4.246,-46.343,-38.729,3600.0,Loam
159,-4.246,-46.343,-38.729,3650.0,Loam
159,-4.246,-46.343,-38.729,3700.0,Loam
159,-4.246,-46.343,-38.729,3750.0,Loam
159,-4.246,-46.343,-38.729,3800.0,Loam
159,-4.246,-46.343,-38.729,3850.0,Loam
159,-4.246,-46.343,-38.729,3900.0,Loam
159,-4.246,-46.343,-38.729,3950.0,Loam
159,-4.246,-46.343,-38.729,4000.0,Loam
159,-4.246,-46.343,-38.729,4050.0,Loam
159,-4.246,-46.343,-38.729,4100.0,Loam
159,-4.246,-46.343,-38.729,4150.0,Loam
159,-4.246,-46.343,-38.729,4200.0,Loam
159,-4.246,-46.343,-38.729,4250.0,Loam
159,-4.246,-46.343,-38.729,4300.0,Loam
159,-4.246,-46.343,-38.729,4350.0,Loam
159,-4.246,-46.343,-38.729,4400.0,Loam
159,-4.246,-46.343,-38.729,4450.0,Loam
159,-4.246,-46.343,-38.729,4500.0,Loam
159,-4.246,-46.343,-38.729,4550.0,Loam
159,-4.246,-46.343,-38.729,4600.0,Loam
159,-4.246,-46.343,-38.729,4650.0,Loam
159,-4.246,-46.343,-38.729,4700.0,Loam
159,-4.246,-46.343,-38.729,4750.0,Loam
159,-4.246,-46.343,-38.729,4800.0,Loam
159,-4.246,-46.343,-38.729,4850.0,Loam
159,-4.246,-46.343,-38.729,4900.0,Loam
159,-4.246,-46.343,-38.729,4950.0,Loam
159,-4.246,-46.343,-38.729,5000.0,Loam
161,25.894,-129.091,-1.945,1000.0,Loam
161,25.089,-130.050,-2.883,1050.0,Loam
161,24.908,-130.154,-2.855,1100.0,Loam
161,24.908,-130.154,-2.855,1150.0,Loam
161,24.908,-130.154,-2.855,1200.0,Loam
161,24.908,-130.154,-2.855,1250.0,Loam
161,24.908,-130.154,-2.855,1300.0,Loam
161,24.908,-130.154,-2.855,1350.0,Loam
161,24.908,-130.154,-2.855,1400.0,Loam
161,24.908,-130.154,-2.855,1450.0,Loam
161,24.908,-130.154,-2.855,1500.0,Loam
161,24.908,-130.154,-2.855,1550.0,Loam
161,24.908,-130.154,-2.855,1600.0,Loam
161,24.908,-130.154,-2.855,1650.0,Loam
161,24.908,-130.154,-2.855,1700.0,Loam
161,24.908,-130.154,-2.855,1750.0,Loam
161,24.908,-130.154,-2.855,1800.0,Loam
161,24.908,-130.154,-2.855,1850.0,Loam
161,24.908,-130.154,-2.855,1900.0,Loam
161,24.908,-130.154,-2.855,1950.0,Loam
161,24.908,-130.154,-2.855,2000.0,Loam
161,24.908,-130.154,-2.855,2050.0,Loam
161,24.908,-130.154,-2.855,2100.0,Loam
161,24.908,-130.154,-2.855,2150.0,Loam
161,24.908,-130.154,-2.855,2200.0,Loam
161,24.908,-130.154,-2.855,2250.0,Loam
161,24.908,-130.154,-2.855,2300.0,Loam
161,24.908,-130.154,-2.855,2350.0,Loam
161,24.908,-130.154,-2.855,2400.0,Loam
161,24.908,-130.154,-2.855,2450.0,Loam
161,24.908,-130.154,-2.855,2500.0,Loam
161,24.908,-130.154,-2.855,2550.0,Loam
161,24.908,-130.154,-2.855,2600.0,Loam
161,24.908,-130.154,-2.855,2650.0,Loam
161,24.908,-130.154,-2.855,2700.0,Loam
161,24.908,-130.154,-2.855,2750.0,Loam
161,24.908,-130.154,-2.855,2800.0,Loam
161,24.908,-130.154,-2.855,2850.0,Loam
161,24.908,-130.154,-2.855,2900.0,Loam
161,24.908,-130.154,-2.855,2950.0,Loam
161,24.908,-130.154,-2.855,3000.0,Loam
161,24.908,-130.154,-2.855,3050.0,Loam
161,24.908,-130.154,-2.855,3100.0,Loam
161,24.908,-130.154,-2.855,3150.0,Loam
161,24.908,-130.154,-2.855,3200.0,Loam
161,24.908,-130.154,-2.855,3250.0,Loam
161,24.908,-130.154,-2.855,3300.0,Loam
161,24.908,-130.154,-2.855,3350.0,Loam
161,24.908,-130.154,-2.855,3400.0,Loam
161,24.908,-130.154,-2.855,3450.0,Loam
161,24.908,-130.154,-2.855,3500.0,Loam
161,24.908,-130.154,-2.855,3550.0,Loam
161,24.908,-130.154,-2.855,3600.0,Loam
161,24.908,-130.154,-2.855,3650.0,Loam
161,24.908,-130.154,-2.855,3700.0,Loam
161,24.908,-130.154,-2.855,3750.0,Loam
161,24.908,-130.154,-2.855,3800.0,Loam
161,24.908,-130.154,-2.855,3850.0,Loam
161,24.908,-130.154,-2.855,3900.0,Loam
161,24.908,-130.154,-2.855,3950.0,Loam
161,24.908,-130.154,-2.855,4000.0,Loam
161,24.908,-130.154,-2.855,4050.0,Loam
161,24.908,-130.154,-2.855,4100.0,Loam
161,24.908,-130.154,-2.855,4150.0,Loam
161,24.908,-130.154,-2.855,4200.0,Loam
161,24.908,-130.154,-2.855,4250.0,Loam
161,24.908,-130.154,-2.855,4300.0,Loam
161,24.908,-130.154,-2.855,4350.0,Loam
161,24.908,-130.154,-2.855,4400.0,Loam
161,24.908,-130.154,-2.855,4450.0,Loam
161,24.908,-130.154,-2.855,4500.0,Loam
161,24.908,-130.154,-2.855,4550.0,Loam
161,24.908,-130.154,-2.855,4600.0,Loam
161,24.908,-130.154,-2.855,4650.0,Loam
161,24.908,-130.154,-2.855,4700.0,Loam
161,24.908,-130.154,-2.855,4750.0,Loam
161,24.908,-130.154,-2.855,4800.0,Loam
161,24.908,-130.154,-2.855,4850.0,Loam
161,24.908,-130.154,-2.855,4900.0,Loam
161,24.908,-130.154,-2.855,4950.0,Loam
161,24.908,-130.154,-2.855,5000.0,Loam
162,-13.184,-33.766,-69.110,1000.0,Sand
162,-13.284,-34.329,-69.759,1050.0,Sand
162,-13.284,-34.329,-69.759,1100.0,Sand
162,-13.284,-34.329,-69.759,1150.0,Sand
162,-13.284,-34.329,-69.759,1200.0,Sand
162,-13.284,-34.329,-69.759,1250.0,Sand
162,-13.284,-34.329,-69.759,1300.0,Sand
162,-13.284,-34.329,-69.759,1350.0,Sand
162,-13.284,-34.329,-69.759,1400.0,Sand
162,-13.284,-34.329,-69.759,1450.0,Sand
162,-13.284,-34.329,-69.759,1500.0,Sand
162,-13.284,-34.329,-69.759,1550.0,Sand
162,-13.284,-34.329,-69.759,1600.0,Sand
162,-13.284,-34.329,-69.759,1650.0,Sand
162,-13.284,-34.329,-69.759,1700.0,Sand
162,-13.284,-34.329,-69.759,1750.0,Sand
162,-13.284,-34.329,-69.759,1800.0,Sand
162,-13.284,-34.329,-69.759,1850.0,Sand
162,-13.284,-34.329,-69.759,1900.0,Sand
162,-13.284,-34.329,-69.759,1950.0,Sand
162,-13.284,-34.329,-69.759,2000.0,Sand
162,-13.284,-34.329,-69.759,2050.0,Sand
162,-13.284,-34.329,-69.759,2100.0,Sand
162,-13.284,-34.329,-69.759,2150.0,Sand
162,-13.284,-34.329,-69.759,2200.0,Sand
162,-13.284,-34.329,-69.759,2250.0,Sand
162,-13.284,-34.329,-69.759,2300.0,Sand
162,-13.284,-34.329,-69.759,2350.0,Sand
162,-13.284,-34.329,-69.759,2400.0,Sand
162,-13.284,-34.329,-69.759,2450.0,Sand
162,-13.284,-34.329,-69.759,2500.0,Sand
162,-13.284,-34.329,-69.759,2550.0,Sand
162,-13.284,-34.329,-69.759,2600.0,Sand
162,-13.284,-34.329,-69.759,2650.0,Sand
162,-13.284,-34.329,-69.759,2700.0,Sand
162,-13.284,-34.329,-69.759,2750.0,Sand
162,-13.284,-34.329,-69.759,2800.0,Sand
162,-13.284,-34.329,-69.759,2850.0,Sand
162,-13.284,-34.329,-69.759,2900.0,Sand
162,-13.284,-34.329,-69.759,2950.0,Sand
162,-13.284,-34.329,-69.759,3000.0,Sand
162,-13.284,-34.329,-69.759,3050.0,Sand
162,-13.284,-34.329,-69.759,3100.0,Sand
162,-13.284,-34.329,-69.759,3150.0,Sand
162,-13.284,-34.329,-69.759,3200.0,Sand
162,-13.284,-34.329,-69.759,3250.0,Sand
162,-13.284,-34.329,-69.759,3300.0,Sand
162,-13.284,-34.329,-69.759,3350.0,Sand
162,-13.284,-34.329,-69.759,3400.0,Sand
162,-13.284,-34.329,-69.759,3450.0,Sand
162,-13.284,-34.329,-69.759,3500.0,Sand
162,-13.284,-34.329,-69.759,3550.0,Sand
162,-13.284,-34.329,-69.759,3600.0,Sand
162,-13.284,-34.329,-69.759,3650.0,Sand
162,-13.284,-34.329,-69.759,3700.0,Sand
162,-13.284,-34.329,-69.759,3750.0,Sand
162,-13.284,-34.329,-69.759,3800.0,Sand
162,-13.284,-34.329,-69.759,3850.0,Sand
162,-13.284,-34.329,-69.759,3900.0,Sand
162,-13.284,-34.329,-69.759,3950.0,Sand
162,-13.284,-34.329,-69.759,4000.0,Sand
162,-13.284,-34.329,-69.759,4050.0,Sand
162,-13.284,-34.329,-69.759,4100.0,Sand
162,-13.284,-34.329,-69.759,4150.0,Sand
162,-13.284,-34.329,-69.759,4200.0,Sand
162,-13.284,-34.329,-69.759,4250.0,Sand
162,-13.284,-34.329,-69.759,4300.0,Sand
162,-13.284,-34.329,-69.759,4350.0,Sand
162,-13.284,-34.329,-69.759,4400.0,Sand
162,-13.284,-34.329,-69.759,4450.0,Sand
162,-13.284,-34.329,-69.759,4500.0,Sand
162,-13.284,-34.329,-69.759,4550.0,Sand
162,-13.284,-34.329,-69.759,4600.0,Sand
162,-13.284,-34.329,-69.759,4650.0,Sand
162,-13.284,-34.329,-69.759,4700.0,Sand
162,-13.284,-34.329,-69.759,4750.0,Sand
162,-13.284,-34.329,-69.759,4800.0,Sand
162,-13.284,-34.329,-69.759,4850.0,Sand
162,-13.284,-34.329,-69.759,4900.0,Sand
162,-13.284,-34.329,-69.759,4950.0,Sand
162,-13.284,-34.329,-69.759,5000.0,Sand
163,-8.504,-31.606,-52.463,1000.0,Sand
163,-8.484,-31.470,-52.735,1050.0,Sand
163,-8.484,-31.470,-52.735,1100.0,Sand
163,-8.484,-31.470,-52.735,1150.0,Sand
163,-8.484,-31.470,-52.735,1200.0,Sand
163,-8.484,-31.470,-52.735,1250.0,Sand
163,-8.484,-31.470,-52.735,1300.0,Sand
163,-8.484,-31.470,-52.735,1350.0,Sand
163,-8.484,-31.470,-52.735,1400.0,Sand
163,-8.484,-31.470,-52.735,1450.0,Sand
163,-8.484,-31.470,-52.735,1500.0,Sand
163,-8.484,-31.470,-52.735,1550.0,Sand
163,-8.484,-31.470,-52.735,1600.0,Sand
163,-8.484,-31.470,-52.735,1650.0,Sand
163,-8.484,-31.470,-52.735,1700.0,Sand
163,-8.484,-31.470,-52.735,1750.0,Sand
163,-8.484,-31.470,-52.735,1800.0,Sand
163,-8.484,-31.470,-52.735,1850.0,Sand
163,-8.484,-31.470,-52.735,1900.0,Sand
163,-8.484,-31.470,-52.735,1950.0,Sand
163,-8.484,-31.470,-52.735,2000.0,Sand
163,-8.484,-31.470,-52.735,2050.0,Sand
163,-8.484,-31.470,-52.735,2100.0,Sand
163,-8.484,-31.470,-52.735,2150.0,Sand
163,-8.484,-31.470,-52.735,2200.0,Sand
163,-8.484,-31.470,-52.735,2250.0,Sand
163,-8.484,-31.470,-52.735,2300.0,Sand
163,-8.484,-31.470,-52.735,2350.0,Sand
163,-8.484,-31.470,-52.735,2400.0,Sand
163,-8.484,-31.470,-52.735,2450.0,Sand
163,-8.484,-31.470,-52.735,2500.0,Sand
163,-8.484,-31.470,-52.735,2550.0,Sand
163,-8.484,-31.470,-52.735,2600.0,Sand
163,-8.484,-31.470,-52.735,2650.0,Sand
163,-8.484,-31.470,-52.735,2700.0,Sand
163,-8.484,-31.470,-52.735,2750.0,Sand
163,-8.484,-31.470,-52.735,2800.0,Sand
163,-8.484,-31.470,-52.735,2850.0,Sand
163,-8.484,-31.470,-52.735,2900.0,Sand
163,-8.484,-31.470,-52.735,2950.0,Sand
163,-8.484,-31.470,-52.735,3000.0,Sand
163,-8.484,-31.470,-52.735,3050.0,Sand
163,-8.484,-31.470,-52.735,3100.0,Sand
163,-8.484,-31.470,-52.735,3150.0,Sand
163,-8.484,-31.470,-52.735,3200.0,Sand
163,-8.484,-31.470,-52.735,3250.0,Sand
163,-8.484,-31.470,-52.735,3300.0,Sand
163,-8.484,-31.470,-52.735,3350.0,Sand
163,-8.484,-31.470,-52.735,3400.0,Sand
163,-8.484,-31.470,-52.735,3450.0,Sand
163,-8.484,-31.470,-52.735,3500.0,Sand
163,-8.484,-31.470,-52.735,3550.0,Sand
163,-8.484,-31.470,-52.735,3600.0,Sand
163,-8.484,-31.470,-52.735,3650.0,Sand
163,-8.484,-31.470,-52.735,3700.0,Sand
163,-8.484,-31.470,-52.735,3750.0,Sand
163,-8.484,-31.470,-52.735,3800.0,Sand
163,-8.484,-31.470,-52.735,3850.0,Sand
163,-8.484,-31.470,-52.735,3900.0,Sand
163,-8.484,-31.470,-52.735,3950.0,Sand
163,-8.484,-31.470,-52.735,4000.0,Sand
163,-8.484,-31.470,-52.735,4050.0,Sand
163,-8.484,-31.470,-52.735,4100.0,Sand
163,-8.484,-31.470,-52.735,4150.0,Sand
163,-8.484,-31.470,-52.735,4200.0,Sand
163,-8.484,-31.470,-52.735,4250.0,Sand
163,-8.484,-31.470,-52.735,4300.0,Sand
163,-8.484,-31.470,-52.735,4350.0,Sand
163,-8.484,-31.470,-52.735,4400.0,Sand
163,-8.484,-31.470,-52.735,4450.0,Sand
163,-8.484,-31.470,-52.735,4500.0,Sand
163,-8.484,-31.470,-52.735,4550.0,Sand
163,-8.484,-31.470,-52.735,4600.0,Sand
163,-8.484,-31.470,-52.735,4650.0,Sand
163,-8.484,-31.470,-52.735,4700.0,Sand
163,-8.484,-31.470,-52.735,4750.0,Sand
163,-8.484,-31.470,-52.735,4800.0,Sand
163,-8.484,-31.470,-52.735,4850.0,Sand
163,-8.484,-31.470,-52.735,4900.0,Sand
163,-8.484,-31.470,-52.735,4950.0,Sand
163,-8.484,-31.470,-52.735,5000.0,Sand
164,-9.591,-51.542,-33.941,1000.0,Loam
164,-9.582,-51.383,-34.328,1050.0,Loam
164,-9.582,-51.383,-34.328,1100.0,Loam
164,-9.582,-51.383,-34.328,1150.0,Loam
164,-9.582,-51.383,-34.328,1200.0,Loam
164,-9.582,-51.383,-34.328,1250.0,Loam
164,-9.582,-51.383,-34.328,1300.0,Loam
164,-9.582,-51.383,-34.328,1350.0,Loam
164,-9.582,-51.383,-34.328,1400.0,Loam
164,-9.582,-51.383,-34.328,1450.0,Loam
164,-9.582,-51.383,-34.328,1500.0,Loam
164,-9.582,-51.383,-34.328,1550.0,Loam
164,-9.582,-51.383,-34.328,1600.0,Loam
164,-9.582,-51.383,-34.328,1650.0,Loam
164,-9.582,-51.383,-34.328,1700.0,Loam
164,-9.582,-51.383,-34.328,1750.0,Loam
164,-9.582,-51.383,-34.328,1800.0,Loam
164,-9.582,-51.383,-34.328,1850.0,Loam
164,-9.582,-51.383,-34.328,1900.0,Loam
164,-9.582,-51.383,-34.328,1950.0,Loam
164,-9.582,-51.383,-34.328,2000.0,Loam
164,-9.582,-51.383,-34.328,2050.0,Loam
164,-9.582,-51.383,-34.328,2100.0,Loam
164,-9.582,-51.383,-34.328,2150.0,Loam
164,-9.582,-51.383,-34.328,2200.0,Loam
164,-9.582,-51.383,-34.328,2250.0,Loam
164,-9.582,-51.383,-34.328,2300.0,Loam
164,-9.582,-51.383,-34.328,2350.0,Loam
164,-9.582,-51.383,-34.328,2400.0,Loam
164,-9.582,-51.383,-34.328,2450.0,Loam
164,-9.582,-51.383,-34.328,2500.0,Loam
164,-9.582,-51.383,-34.328,2550.0,Loam
164,-9.582,-51.383,-34.328,2600.0,Loam
164,-9.582,-51.383,-34.328,2650.0,Loam
164,-9.582,-51.383,-34.328,2700.0,Loam
164,-9.582,-51.383,-34.328,2750.0,Loam
164,-9.582,-51.383,-34.328,2800.0,Loam
164,-9.582,-51.383,-34.328,2850.0,Loam
164,-9.582,-51.383,-34.328,2900.0,Loam
164,-9.582,-51.383,-34.328,2950.0,Loam
164,-9.582,-51.383,-34.328,3000.0,Loam
164,-9.582,-51.383,-34.328,3050.0,Loam
164,-9.582,-51.383,-34.328,3100.0,Loam
164,-9.582,-51.383,-34.328,3150.0,Loam
164,-9.582,-51.383,-34.328,3200.0,Loam
164,-9.582,-51.383,-34.328,3250.0,Loam
164,-9.582,-51.383,-34.328,3300.0,Loam
164,-9.582,-51.383,-34.328,3350.0,Loam
164,-9.582,-51.383,-34.328,3400.0,Loam
164,-9.582,-51.383,-34.328,3450.0,Loam
164,-9.582,-51.383,-34.328,3500.0,Loam
164,-9.582,-51.383,-34.328,3550.0,Loam
164,-9.582,-51.383,-34.328,3600.0,Loam
164,-9.582,-51.383,-34.328,3650.0,Loam
164,-9.582,-51.383,-34.328,3700.0,Loam
